Year,Subject,Number,Course Title,GPA,Level,Subject Full Title
2024,PSYC,201,Intro to Social Psych,3.007777777777777,200 Level Courses,Psychology
2024,PSYC,201,Intro to Social Psych,3.063571428571429,200 Level Courses,Psychology
2024,PSYC,201,Intro to Social Psych,3.2228571428571433,200 Level Courses,Psychology
2024,PSYC,210,Behavioral Neuroscience,2.759058823529412,200 Level Courses,Psychology
2024,PSYC,216,Child Psych,2.95608,200 Level Courses,Psychology
2024,PSYC,224,Cognitive Psych,3.216176470588235,200 Level Courses,Psychology
2024,PSYC,230,Perception & Sensory Processes,3.367137096774194,200 Level Courses,Psychology
2024,PSYC,230,Perception & Sensory Processes,3.6763380281690137,200 Level Courses,Psychology
2024,PSYC,235,Intro to Statistics,2.95,200 Level Courses,Psychology
2024,PSYC,235,Intro to Statistics,3.302727272727273,200 Level Courses,Psychology
2024,PSYC,238,Psychopathol & Probs in Living,3.822093023255814,200 Level Courses,Psychology
2024,PSYC,238,Psychopathol & Probs in Living,3.71725,200 Level Courses,Psychology
2024,PSYC,238,Psychopathol & Probs in Living,3.6505,200 Level Courses,Psychology
2024,PSYC,238,Psychopathol & Probs in Living,3.282391304347826,200 Level Courses,Psychology
2024,PSYC,238,Psychopathol & Probs in Living,3.111333333333334,200 Level Courses,Psychology
2024,PSYC,238,Psychopathol & Probs in Living,3.1548780487804877,200 Level Courses,Psychology
2024,PSYC,238,Psychopathol & Probs in Living,2.640789473684211,200 Level Courses,Psychology
2024,PSYC,239,Community Psych,3.7790909090909093,200 Level Courses,Psychology
2024,PSYC,245,Industrial Org Psych,3.591287878787878,200 Level Courses,Psychology
2024,PSYC,250,Psych of Personality,3.1965540540540536,200 Level Courses,Psychology
2024,PSYC,302,Applied Neuroscience,3.321985815602836,300 Level Courses,Psychology
2024,PSYC,318,Psych of the Infant,3.6844000000000006,300 Level Courses,Psychology
2024,PSYC,328,Psychology of Gender,3.8650980392156864,300 Level Courses,Psychology
2024,PSYC,331,Cognitive Psych Lab,3.1376086956521734,300 Level Courses,Psychology
2024,PSYC,333,Social Psych in Society Lab,3.159782608695652,300 Level Courses,Psychology
2024,PSYC,336,Multiculturalism CC Res & Prac,3.7264285714285714,300 Level Courses,Psychology
2024,PSYC,339,Restorative Justice Principles,3.7978260869565217,300 Level Courses,Psychology
2024,PSYC,341,CounselCenterParaProfessional,3.9095454545454547,300 Level Courses,Psychology
2024,PSYC,353,Social Cognition,2.855514705882353,300 Level Courses,Psychology
2024,PSYC,363,Developmental Child Psych Lab,3.39490909090909,300 Level Courses,Psychology
2024,PSYC,379,Clinical/Abnormal Psych Lab,3.0883908045977013,300 Level Courses,Psychology
2024,PSYC,402,Intro Clin Neuropsych,3.781875,400 Level Courses,Psychology
2024,PSYC,404,Cognitive Neuroscience,3.3474,400 Level Courses,Psychology
2024,PSYC,445,Cognitive Neuroscience Lab,3.4750000000000005,400 Level Courses,Psychology
2024,PSYC,450,Cognitive Psychophysiology,3.6595744680851063,400 Level Courses,Psychology
2024,PSYC,455,Organizational Psych,3.262884615384615,400 Level Courses,Psychology
2024,PSYC,462,How Children Think,3.1624999999999996,400 Level Courses,Psychology
2024,PSYC,465,Personality and Soc Dev,3.3844897959183666,400 Level Courses,Psychology
2024,PSYC,468,Psych and Law,3.7527777777777778,400 Level Courses,Psychology
2024,PSYC,489,Neural Network Modeling Lab,3.6363636363636362,400 Level Courses,Psychology
2024,PSYC,496,RJ: Schoolyards and Prison Yar,3.6775757575757577,400 Level Courses,Psychology
2024,PSYC,507,Statistical Methods II,3.8843478260869566,500+,Psychology
2024,REHB,330,Disability in American Society,3.7968253968253967,300 Level Courses,Rehabilitation Counseling
2024,REL,109,Religion & Society in West II,3.8284375,100 Level Courses,Religion
2024,REL,110,World Religions,3.714642857142857,100 Level Courses,Religion
2024,REL,110,World Religions,3.933333333333333,100 Level Courses,Religion
2024,REL,110,World Religions,3.7903703703703706,100 Level Courses,Religion
2024,REL,110,World Religions,3.8935714285714282,100 Level Courses,Religion
2024,REL,110,World Religions,3.9443333333333332,100 Level Courses,Religion
2024,REL,110,World Religions,3.6075000000000004,100 Level Courses,Religion
2024,REL,110,World Religions,3.701724137931034,100 Level Courses,Religion
2024,REL,110,World Religions,3.6093103448275863,100 Level Courses,Religion
2024,REL,110,World Religions,3.744666666666667,100 Level Courses,Religion
2024,REL,110,World Religions,3.666296296296296,100 Level Courses,Religion
2024,REL,110,World Religions,3.8025925925925925,100 Level Courses,Religion
2024,REL,110,World Religions,3.827037037037037,100 Level Courses,Religion
2024,REL,110,World Religions,3.582857142857143,100 Level Courses,Religion
2024,REL,110,World Religions,3.816206896551724,100 Level Courses,Religion
2024,REL,110,World Religions,3.81,100 Level Courses,Religion
2024,REL,110,World Religions,3.622333333333333,100 Level Courses,Religion
2024,REL,110,World Religions,3.7686956521739132,100 Level Courses,Religion
2024,REL,110,World Religions,3.8996666666666666,100 Level Courses,Religion
2024,REL,120,A History of Judaism,3.0132,100 Level Courses,Religion
2024,REL,208,Cultures & Lits of South Asia,3.889027777777777,200 Level Courses,Religion
2024,REL,214,Introduction to Islam,3.7394999999999996,200 Level Courses,Religion
2024,REL,287,Introduction to Buddhism,3.0886666666666667,200 Level Courses,Religion
2024,REL,495,Material Jainism,3.30875,400 Level Courses,Religion
2024,RHET,233,Adv Rhetoric & Composition,3.575909090909091,200 Level Courses,Rhetoric and Composition
2024,RHET,233,Adv Rhetoric & Composition,3.15952380952381,200 Level Courses,Rhetoric and Composition
2024,RST,100,RST in Modern Society,3.1862745098039214,100 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,101,Orientation to RST,3.764705882352941,100 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,120,"Park, Recreation & Environment",3.3684393063583817,100 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,130,Foundations of Sport Mgt,3.393939393939394,100 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,199,BUS Strats for Prof Sport Orgs,3.2857142857142856,100 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,199,Issues in Sport & Higher Ed,3.7736,100 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,199,Sapora Symposium,3.8461538461538463,100 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,200,Leadership in RST,3.4722222222222223,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,200,Leadership in RST,3.36734693877551,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,205,Sport and the Big Ten,3.5401550387596896,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,210,Management in RST,3.6863235294117644,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,230,Diversity in RST,3.356013071895425,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,240,Finance in RST,3.5874603174603172,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,242,Nature and American Culture,3.713740902474527,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,242,Nature and American Culture,3.3003354632587865,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,255,Ethical Issues in RST,3.3333333333333335,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,255,Ethical Issues in RST,2.6315789473684212,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,260,Disability in RST,3.6227631578947372,200 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,301,Sport Brand Management,3.505555555555556,300 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,316,Human Development and RST,3.402708333333333,300 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,325,Marketing in RST,3.4463888888888885,300 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,335,Leisure and Consumer Culture,3.6160526315789467,300 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,335,Leisure and Consumer Culture,3.3106896551724136,300 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,340,Facility Management in RST,3.833225806451613,300 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,350,Tourism and Culture,3.9103846153846153,300 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,354,Legal Aspects of Sport,2.7133333333333334,300 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,370,Research Methods & Analysis,3.6887096774193546,300 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,407,Sport Analytics,3.487083333333333,400 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,410,Strategic Management in RST,3.5615789473684205,400 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,429,Contemporary Issues in RST,3.1558064516129027,400 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,430,Sport & Development,3.486610169491525,400 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,440,HR Management in RST,2.948717948717949,400 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,465,Event Implementation in RST,3.566792452830189,400 Level Courses,"Recreation, Sport, and Tourism"
2024,RST,480,Orientation to Internship,3.6028723404255323,400 Level Courses,"Recreation, Sport, and Tourism"
2024,RUSS,122,Russia and Black America,3.2972972972972974,100 Level Courses,Russian
2024,SBC,504,Managing Projects & Teams,3.6772727272727272,500+,Strategic Brand Communication
2024,SBC,505,Consumer Insights II,3.8113333333333332,500+,Strategic Brand Communication
2024,SBC,506,Measurement and Evaluation,3.588529411764706,500+,Strategic Brand Communication
2024,SCAN,252,Viking Sagas in Translation,3.7296875,200 Level Courses,Scandinavian
2024,SE,101,Engineering Graphics & Design,3.606571428571428,100 Level Courses,Systems Engineering and Design
2024,SE,101,Engineering Graphics & Design,3.5795000000000003,100 Level Courses,Systems Engineering and Design
2024,SE,101,Engineering Graphics & Design,3.3917500000000005,100 Level Courses,Systems Engineering and Design
2024,SE,261,Business Side of Engineering,3.535833333333333,200 Level Courses,Systems Engineering and Design
2024,SE,311,Engineering Design Analysis,2.84359375,300 Level Courses,Systems Engineering and Design
2024,SE,312,Instrumentation and Test Lab,3.3123076923076926,300 Level Courses,Systems Engineering and Design
2024,SE,400,Engineering Law,3.5083582089552237,400 Level Courses,Systems Engineering and Design
2024,SE,411,Reliability Engineering,3.6267999999999994,400 Level Courses,Systems Engineering and Design
2024,SE,413,Engrg Design Optimization,3.5397058823529415,400 Level Courses,Systems Engineering and Design
2024,SE,422,Robot Dynamics and Control,3.710217391304348,400 Level Courses,Systems Engineering and Design
2024,SE,423,Mechatronics,3.8446511627906976,400 Level Courses,Systems Engineering and Design
2024,SE,424,State Space Design for Control,3.3799999999999994,400 Level Courses,Systems Engineering and Design
2024,SE,494,Senior Engineering Project I,3.7062745098039214,400 Level Courses,Systems Engineering and Design
2024,SE,495,Senior Engineering Project II,3.877794117647059,400 Level Courses,Systems Engineering and Design
2024,SHS,120,"Child, Comm, & Lang Ability",3.7275449101796405,100 Level Courses,Speech and Hearing Science
2024,SHS,121,American Sign Language I,3.4029166666666666,100 Level Courses,Speech and Hearing Science
2024,SHS,121,American Sign Language I,3.6665217391304346,100 Level Courses,Speech and Hearing Science
2024,SHS,121,American Sign Language I,3.833181818181818,100 Level Courses,Speech and Hearing Science
2024,SHS,170,Intro Hum Comm Sys & Disorders,3.837652173913044,100 Level Courses,Speech and Hearing Science
2024,SHS,200,General Phonetics,3.754705882352941,200 Level Courses,Speech and Hearing Science
2024,SHS,200,General Phonetics,3.6672222222222226,200 Level Courses,Speech and Hearing Science
2024,SHS,221,American Sign Language II,3.3339130434782605,200 Level Courses,Speech and Hearing Science
2024,SHS,221,American Sign Language II,3.6808333333333327,200 Level Courses,Speech and Hearing Science
2024,SHS,222,Lang&Culture Deaf Communities,3.918038461538462,200 Level Courses,Speech and Hearing Science
2024,SHS,240,Intro Sound & Hearing Science,3.6271084337349397,200 Level Courses,Speech and Hearing Science
2024,SHS,271,Communication and Aging,3.8341666666666665,200 Level Courses,Speech and Hearing Science
2024,SHS,271,Communication and Aging,3.711052631578947,200 Level Courses,Speech and Hearing Science
2024,SHS,271,Communication and Aging,3.6670270270270264,200 Level Courses,Speech and Hearing Science
2024,SHS,301,General Speech Science,3.692278481012658,300 Level Courses,Speech and Hearing Science
2024,SHS,321,American Sign Language III,3.500833333333334,300 Level Courses,Speech and Hearing Science
2024,SHS,321,American Sign Language III,3.36125,300 Level Courses,Speech and Hearing Science
2024,SHS,321,American Sign Language III,3.3475,300 Level Courses,Speech and Hearing Science
2024,SHS,352,Hearing Health and Society,3.604057971014493,300 Level Courses,Speech and Hearing Science
2024,SHS,380,Comm Competence and Disorders,3.745818181818182,300 Level Courses,Speech and Hearing Science
2024,SHS,385,Interpreting Research in SHS,3.7209459459459455,300 Level Courses,Speech and Hearing Science
2024,SHS,427,Language and the Brain,3.4175,400 Level Courses,Speech and Hearing Science
2024,SHS,473,Augmentative & Alt Comm,3.9453424657534244,400 Level Courses,Speech and Hearing Science
2024,SHS,475,Prepracticum in SLP,3.8421052631578947,400 Level Courses,Speech and Hearing Science
2024,SHS,481,Accessible Electronic Material,3.7311538461538465,400 Level Courses,Speech and Hearing Science
2024,SHS,482,Accessible Web Resource Design,3.586206896551724,400 Level Courses,Speech and Hearing Science
2024,SHS,532,Lang Disorders & Lit Schl-Age,3.861666666666667,500+,Speech and Hearing Science
2024,SHS,533,Appr Lang Diag & Clinical Reas,3.9583333333333335,500+,Speech and Hearing Science
2024,SHS,534,Aphasia and Related Disorders,3.884782608695652,500+,Speech and Hearing Science
2024,SHS,574,Communication in ASD,3.9130434782608696,500+,Speech and Hearing Science
2024,SHS,578,Med Methods SLP,3.826521739130435,500+,Speech and Hearing Science
2024,SLCL,110,Intro to Intercultural Comp,3.9308333333333336,100 Level Courses,Literatures Cultures Linguistics
2024,SOC,100,Introduction to Sociology,3.5520689655172415,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.632758620689655,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.4570370370370376,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.563448275862069,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.7659259259259255,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.611666666666667,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.6116666666666664,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.61,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.6559999999999997,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.5603571428571428,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.7113333333333336,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.7893333333333334,100 Level Courses,Sociology
2024,SOC,100,Introduction to Sociology,3.919642857142857,100 Level Courses,Sociology
2024,SOC,101,Sociology of Gender,3.8336666666666668,100 Level Courses,Sociology
2024,SOC,160,Global Ineq and Social Change,3.1382758620689657,100 Level Courses,Sociology
2024,SOC,161,Introduction to Poverty,3.696470588235294,100 Level Courses,Sociology
2024,SOC,200,Intro to Sociological Theory,3.7532258064516126,200 Level Courses,Sociology
2024,SOC,200,Intro to Sociological Theory,3.4875000000000003,200 Level Courses,Sociology
2024,SOC,230,Soc of Political Polarization,3.4416216216216218,200 Level Courses,Sociology
2024,SOC,274,"Health, Illness and Society",3.1914285714285713,200 Level Courses,Sociology
2024,SOC,275,Criminology,3.7410526315789476,200 Level Courses,Sociology
2024,SOC,280,Intro to Social Statistics,3.4489655172413793,200 Level Courses,Sociology
2024,SOC,310,Sociology of Deviance,3.758051948051948,300 Level Courses,Sociology
2024,SOC,375,Criminal Justice System,3.8989873417721514,300 Level Courses,Sociology
2024,SOC,380,Social Research Methods,3.444285714285715,300 Level Courses,Sociology
2024,SOC,396,Law and the Commons,3.4948484848484846,300 Level Courses,Sociology
2024,SOC,400,Sociology Internship,3.7938095238095237,400 Level Courses,Sociology
2024,SOC,479,Law and Society,3.654150943396226,400 Level Courses,Sociology
2024,SOC,496,Gender. Sexuality & Law,3.127241379310345,400 Level Courses,Sociology
2024,SOCW,200,Introduction to Social Work,3.090681818181818,200 Level Courses,Social Work
2024,SOCW,200,Introduction to Social Work,3.262127659574468,200 Level Courses,Social Work
2024,SOCW,240,Death & Dying,3.5062962962962962,200 Level Courses,Social Work
2024,SOCW,297,Asian Families in America,3.975,200 Level Courses,Social Work
2024,SOCW,297,Asian Families in America,3.780857142857143,200 Level Courses,Social Work
2024,SOCW,300,Diversity: Identities & Issues,3.7241379310344827,300 Level Courses,Social Work
2024,SOCW,300,Diversity: Identities & Issues,3.567543859649123,300 Level Courses,Social Work
2024,SOCW,321,Social Entre & Social Change,3.935769230769231,300 Level Courses,Social Work
2024,SOCW,360,Social Work and the Military,3.911,300 Level Courses,Social Work
2024,SOCW,380,Sexual Health & Social Work,3.844666666666667,300 Level Courses,Social Work
2024,SOCW,410,Social Welfare Pol and Svcs,3.9417391304347826,400 Level Courses,Social Work
2024,SOCW,455,Social Work with Women,3.8892592592592594,400 Level Courses,Social Work
2024,SOCW,503,Trauma Informed SW w/ Children,3.6945833333333336,500+,Social Work
2024,SOCW,509,Adv Clin Assess & Interviewing,3.8479166666666664,500+,Social Work
2024,SOCW,509,Adv Clin Assess & Interviewing,3.927826086956522,500+,Social Work
2024,SOCW,514,Mental Health Pol and Svcs,3.7586206896551726,500+,Social Work
2024,SOCW,514,Mental Health Pol and Svcs,3.8333333333333335,500+,Social Work
2024,SOCW,532,Field Practicum and Seminar II,3.746666666666667,500+,Social Work
2024,SOCW,552,HBSE II: Mental Disorders,3.82695652173913,500+,Social Work
2024,SOCW,552,HBSE II: Mental Disorders,3.8214285714285716,500+,Social Work
2024,SOCW,552,HBSE II: Mental Disorders,3.8461538461538463,500+,Social Work
2024,SOCW,552,HBSE II: Mental Disorders,3.758965517241379,500+,Social Work
2024,SOCW,553,Integrated Behav. Health & HC,3.7823076923076924,500+,Social Work
2024,SPAN,102,Elementary Spanish II,2.968571428571429,100 Level Courses,Spanish
2024,SPAN,232,Spanish in the Community,3.9154237288135594,200 Level Courses,Spanish
2024,SPAN,248,Latin American Diaspora Film,3.7355451713395644,200 Level Courses,Spanish
2024,SPAN,252,Intro to Hispanic Linguistics,3.6513636363636364,200 Level Courses,Spanish
2024,SPED,117,The Culture of Disability,3.9104736842105265,100 Level Courses,Special Education
2024,SPED,117,The Culture of Disability,3.908926829268293,100 Level Courses,Special Education
2024,SPED,322,Intro Intellectual Disability,3.872093023255814,300 Level Courses,Special Education
2024,SPED,426,Collaboration and Teaming,3.8959375,400 Level Courses,Special Education
2024,SPED,514,Equity Issues in Spec Educ,3.9720833333333334,500+,Special Education
2024,STAT,100,Statistics,3.2884864864864873,100 Level Courses,Statistics
2024,STAT,100,Statistics,3.300150753768844,100 Level Courses,Statistics
2024,STAT,100,Statistics,3.1701376146788993,100 Level Courses,Statistics
2024,STAT,107,Data Science Discovery,3.531343804537522,100 Level Courses,Statistics
2024,STAT,200,Statistical Analysis,3.5881578947368418,200 Level Courses,Statistics
2024,STAT,200,Statistical Analysis,2.9464864864864864,200 Level Courses,Statistics
2024,STAT,207,Data Science Exploration,3.5498809523809522,200 Level Courses,Statistics
2024,STAT,207,Data Science Exploration,3.733967391304347,200 Level Courses,Statistics
2024,STAT,212,Biostatistics,3.593841463414634,200 Level Courses,Statistics
2024,STAT,212,Biostatistics,3.5855319148936164,200 Level Courses,Statistics
2024,STAT,385,Statistics Programming Methods,3.558139534883721,300 Level Courses,Statistics
2024,STAT,400,Statistics and Probability I,3.542282608695652,400 Level Courses,Statistics
2024,STAT,400,Statistics and Probability I,3.5485483870967753,400 Level Courses,Statistics
2024,STAT,400,Statistics and Probability I,3.5278125,400 Level Courses,Statistics
2024,STAT,400,Statistics and Probability I,3.535904255319149,400 Level Courses,Statistics
2024,STAT,408,Actuarial Statistics I,2.924285714285714,400 Level Courses,Statistics
2024,STAT,410,Statistics and Probability II,3.681159420289855,400 Level Courses,Statistics
2024,STAT,410,Statistics and Probability II,3.1322222222222225,400 Level Courses,Statistics
2024,STAT,410,Statistics and Probability II,3.3559210526315786,400 Level Courses,Statistics
2024,STAT,410,Statistics and Probability II,3.671733333333334,400 Level Courses,Statistics
2024,STAT,420,Methods of Applied Statistics,3.504743589743589,400 Level Courses,Statistics
2024,STAT,424,Design of Experiments,3.3033333333333337,400 Level Courses,Statistics
2024,STAT,425,Statistical Modeling I,3.342533333333334,400 Level Courses,Statistics
2024,STAT,425,Statistical Modeling I,3.400285714285714,400 Level Courses,Statistics
2024,STAT,425,Statistical Modeling I,3.6125000000000003,400 Level Courses,Statistics
2024,STAT,426,Statistical Modeling II,3.5651764705882356,400 Level Courses,Statistics
2024,STAT,426,Statistical Modeling II,3.6276470588235297,400 Level Courses,Statistics
2024,STAT,426,Statistical Modeling II,3.1554929577464788,400 Level Courses,Statistics
2024,STAT,427,Statistical Consulting,3.940882352941177,400 Level Courses,Statistics
2024,STAT,428,Statistical Computing,3.90625,400 Level Courses,Statistics
2024,STAT,429,Time Series Analysis,3.3026415094339625,400 Level Courses,Statistics
2024,STAT,430,Topic: Baseball Analytics,3.5337999999999994,400 Level Courses,Statistics
2024,STAT,431,Applied Bayesian Analysis,3.6919696969696973,400 Level Courses,Statistics
2024,STAT,432,Basics of Statistical Learning,3.513492063492063,400 Level Courses,Statistics
2024,STAT,432,Basics of Statistical Learning,3.602222222222222,400 Level Courses,Statistics
2024,STAT,433,Stochastic Processes,3.699423076923077,400 Level Courses,Statistics
2024,STAT,437,Unsupervised Learning,3.7045161290322577,400 Level Courses,Statistics
2024,STAT,440,Statistical Data Management,3.847457627118644,400 Level Courses,Statistics
2024,STAT,443,Professional Statistics,3.4921052631578946,400 Level Courses,Statistics
2024,STAT,447,Data Science Prog Methods,3.5327659574468084,400 Level Courses,Statistics
2024,STAT,448,Advanced Data Analysis,3.3967924528301885,400 Level Courses,Statistics
2024,STAT,448,Advanced Data Analysis,3.458474576271186,400 Level Courses,Statistics
2024,STAT,510,Mathematical Statistics,3.2982456140350878,500+,Statistics
2024,STAT,541,Advanced Predictive Analytics,3.412857142857143,500+,Statistics
2024,STAT,542,Statistical Learning,3.9266101694915254,500+,Statistics
2024,STAT,546,Machine Learning in Data Sci,3.7604651162790703,500+,Statistics
2024,TAM,210,Introduction to Statics,3.5625170068027208,200 Level Courses,Theoretical and Applied Mechanics
2024,TAM,211,Statics,2.950314960629921,200 Level Courses,Theoretical and Applied Mechanics
2024,TAM,212,Introductory Dynamics,3.1032549019607845,200 Level Courses,Theoretical and Applied Mechanics
2024,TAM,212,Introductory Dynamics,2.9188995215311,200 Level Courses,Theoretical and Applied Mechanics
2024,TAM,212,Introductory Dynamics,3.6413333333333338,200 Level Courses,Theoretical and Applied Mechanics
2024,TAM,251,Introductory Solid Mechanics,3.2665584415584417,200 Level Courses,Theoretical and Applied Mechanics
2024,TAM,251,Introductory Solid Mechanics,3.4005454545454548,200 Level Courses,Theoretical and Applied Mechanics
2024,TAM,252,Solid Mechanics Design,3.6284615384615386,200 Level Courses,Theoretical and Applied Mechanics
2024,TAM,335,Introductory Fluid Mechanics,3.5338181818181815,300 Level Courses,Theoretical and Applied Mechanics
2024,TAM,335,Introductory Fluid Mechanics,3.046136363636364,300 Level Courses,Theoretical and Applied Mechanics
2024,TAM,335,Introductory Fluid Mechanics,3.7503125,300 Level Courses,Theoretical and Applied Mechanics
2024,TAM,412,Intermediate Dynamics,3.0003030303030305,400 Level Courses,Theoretical and Applied Mechanics
2024,TAM,456,Experimental Stress Analysis,3.744651162790698,400 Level Courses,Theoretical and Applied Mechanics
2024,TE,100,Intro to ILEE,3.8837837837837834,100 Level Courses,Technology Entrepreneurship
2024,TE,250,From Idea to Enterprise,3.818636363636364,200 Level Courses,Technology Entrepreneurship
2024,TE,333,"Creativity, Innovation, Vision",3.7868,300 Level Courses,Technology Entrepreneurship
2024,TE,360,Lect in Engrg Entrepreneurship,3.771492537313433,300 Level Courses,Technology Entrepreneurship
2024,TE,440,Engineering City Scholars,3.772727272727273,400 Level Courses,Technology Entrepreneurship
2024,TE,450,"Startups:Inc,Fund,Contracts,IP",3.4207407407407406,400 Level Courses,Technology Entrepreneurship
2024,TE,460,Lect in Engrg Entrepreneurship,3.667297297297297,400 Level Courses,Technology Entrepreneurship
2024,TE,462,Leading Sustainable Change,3.869565217391304,400 Level Courses,Technology Entrepreneurship
2024,TE,466,High-Tech Venture Marketing,3.5871999999999997,400 Level Courses,Technology Entrepreneurship
2024,TE,567,Venture Funded Startups,3.8993939393939394,500+,Technology Entrepreneurship
2024,THEA,100,Practicum I,3.7784848484848483,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.715925925925926,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.8058333333333336,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.5336000000000003,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.6,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.9468,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.8850000000000002,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.852592592592593,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.58375,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.6004,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.5062068965517246,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.746896551724138,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.243846153846154,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.308076923076923,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.4347826086956523,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,2.6808333333333336,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.3449999999999998,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.5058620689655173,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.0117241379310347,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,2.9365384615384618,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.2953846153846156,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.2804,100 Level Courses,Theatre
2024,THEA,101,Introduction to Theatre Arts,3.395555555555555,100 Level Courses,Theatre
2024,THEA,110,Broadway Musicals,3.7731944444444445,100 Level Courses,Theatre
2024,THEA,122,Foundations: Theory + Practice,3.344411764705882,100 Level Courses,Theatre
2024,THEA,200,Practicum II,3.652727272727273,200 Level Courses,Theatre
2024,THEA,208,21st Century Dramaturgy,3.6736170212765957,200 Level Courses,Theatre
2024,THEA,450,Management Seminar,3.6936,400 Level Courses,Theatre
2024,UP,116,Urban Informatics I,3.5126923076923076,100 Level Courses,Urban and Regional Planning
2024,UP,136,Urban Sustainability,3.578571428571429,100 Level Courses,Urban and Regional Planning
2024,UP,185,Cities in a Global Perspective,3.9167857142857145,100 Level Courses,Urban and Regional Planning
2024,UP,201,Planning in Action,3.572820512820513,200 Level Courses,Urban and Regional Planning
2024,UP,204,Chicago: Planning & Urban Life,3.124444444444445,200 Level Courses,Urban and Regional Planning
2024,UP,205,Ecology & Env Sustainability,3.6282352941176472,200 Level Courses,Urban and Regional Planning
2024,UP,211,"Local Planning, Gov't and Law",3.6576470588235295,200 Level Courses,Urban and Regional Planning
2024,UP,230,Intro to Transport Planning,3.2688461538461544,200 Level Courses,Urban and Regional Planning
2024,UP,316,Urban Informatics II,2.9325641025641027,300 Level Courses,Urban and Regional Planning
2024,UP,347,Junior Planning Workshop,3.407777777777778,300 Level Courses,Urban and Regional Planning
